Name,Grade1,Grade2,Grade3
793802483,56,77,58
793802483,82,94,88
793802483,61,61,56
793802483,69,78,69
793802483,74,87,87
793802483,86,52,58
793802483,72,54,67
793802483,80,92,95
793802483,93,91,68
793802483,79,56,74
793802483,50,59,98
793802483,62,51,81
793802483,63,56,54
793802483,61,51,79
793802483,100,76,75
793802483,54,92,76
793802483,62,62,72
793802483,89,87,56
793802483,80,91,51
793802483,62,97,100
793802483,76,60,67
793802483,82,79,58
793802483,88,93,92
793802483,60,57,61
793802483,55,66,60
793802483,95,58,81
793802483,77,92,54
793802483,58,98,75
793802483,89,96,58
793802483,96,92,71
793802483,62,58,100
793802483,93,51,56
793802483,84,55,88
793802483,56,71,98
793802483,75,58,82
793802483,63,97,96
793802483,71,68,69
793802483,66,100,69
793802483,90,82,97
793802483,88,56,65
793802483,93,100,74
793802483,82,100,87
793802483,80,91,69
793802483,72,55,92
793802483,78,63,94
793802483,54,89,73
793802483,82,75,59
793802483,86,51,87
793802483,64,75,56
793802483,74,91,58
793802483,53,80,71
793802483,59,84,56
793802483,92,96,56
793802483,50,67,63
793802483,65,94,86
793802483,56,95,58
793802483,94,71,90
793802483,69,67,55
793802483,74,63,57
793802483,86,67,84
793802483,81,54,73
793802483,91,77,74
793802483,87,77,91
793802483,80,83,56
793802483,63,57,51
793802483,80,51,56
793802483,59,81,100
793802483,98,55,50
793802483,80,90,58
793802483,84,55,97
793802483,69,66,72
793802483,54,100,99
793802483,58,88,82
793802483,91,70,59
793802483,58,71,93
793802483,62,53,70
793802483,92,53,87
793802483,93,67,56
793802483,96,88,59
793802483,71,89,83
793802483,52,87,77
793802483,64,64,99
793802483,91,66,96
793802483,90,67,68
793802483,61,55,68
793802483,62,78,50
793802483,71,81,58
793802483,68,85,86
793802483,84,88,96
793802483,83,69,82
793802483,99,69,56
793802483,100,95,96
793802483,93,97,67
793802483,53,56,91
793802483,50,57,94
793802483,56,62,74
793802483,88,89,97
793802483,53,92,68
793802483,91,98,80
793802483,87,66,68
793802483,57,69,80
793802483,78,83,55
793802483,51,91,90
793802483,79,56,65
793802483,98,72,53
793802483,74,81,90
793802483,55,60,62
793802483,83,100,86
793802483,89,57,61
793802483,98,88,70
793802483,74,80,56
793802483,61,56,84
793802483,70,57,72
793802483,88,50,54
793802483,79,71,57
793802483,76,90,65
793802483,66,96,56
793802483,83,71,53
793802483,100,50,74
793802483,60,79,57
793802483,81,76,81
793802483,58,64,51
793802483,96,68,65
793802483,60,94,81
793802483,93,97,76
793802483,82,56,61
793802483,80,71,59
793802483,74,99,68
793802483,50,51,80
793802483,90,64,69
793802483,99,55,58
793802483,65,63,50
793802483,72,75,57
793802483,69,92,70
793802483,81,67,76
793802483,83,94,70
793802483,71,55,89
793802483,60,71,84
793802483,86,58,77
793802483,58,58,92
793802483,74,58,87
793802483,54,52,55
793802483,62,63,85
793802483,98,86,74
793802483,75,59,68
793802483,81,80,85
793802483,52,91,100
793802483,76,57,80
793802483,89,51,89
793802483,70,80,69
793802483,90,69,75
793802483,75,88,95
793802483,85,65,84
793802483,68,96,94
793802483,64,62,88
793802483,55,66,98
793802483,50,84,57
793802483,95,90,54
793802483,57,87,96
793802483,70,78,83
793802483,66,81,51
793802483,54,85,92
793802483,57,80,65
793802483,55,65,74
793802483,53,81,99
793802483,98,95,50
793802483,80,56,56
793802483,83,70,52
793802483,98,62,62
793802483,53,86,65
793802483,94,75,51
793802483,98,61,80
793802483,51,75,66
793802483,86,96,77
793802483,92,86,55
793802483,80,66,56
793802483,77,55,54
793802483,79,84,61
793802483,99,78,62
793802483,91,88,87
793802483,69,90,65
793802483,92,68,57
793802483,52,99,96
793802483,75,76,56
793802483,69,54,78
793802483,61,90,93
793802483,60,91,76
793802483,65,84,98
793802483,93,90,65
793802483,65,56,99
793802483,65,52,80
793802483,79,84,76
793802483,61,59,55
793802483,73,81,95
793802483,65,79,74
793802483,83,82,100
793802483,50,99,64
793802483,90,77,91
793802483,66,64,69
793802483,98,60,95
793802483,68,70,91
793802483,81,58,68
793802483,81,78,56
793802483,60,84,95
793802483,58,98,88
793802483,54,51,82
793802483,56,91,81
793802483,56,74,85
793802483,59,87,70
793802483,50,83,86
793802483,59,87,82
793802483,95,73,82
793802483,96,52,93
793802483,93,56,83
793802483,73,56,88
793802483,93,74,72
793802483,76,74,68
793802483,90,68,92
793802483,61,92,70
793802483,67,99,80
793802483,57,71,83
793802483,89,57,97
793802483,89,64,53
793802483,88,57,83
793802483,59,55,70
793802483,83,73,68
793802483,76,79,50
793802483,56,88,97
793802483,68,66,58
793802483,91,78,88
793802483,56,62,90
793802483,100,98,62
793802483,56,80,99
793802483,53,72,88
793802483,68,93,84
793802483,65,99,96
793802483,77,59,65
793802483,94,61,79
793802483,98,64,79
793802483,97,92,60
793802483,62,76,96
793802483,72,50,98
793802483,73,60,91
793802483,62,76,89
793802483,64,87,96
793802483,76,65,69
793802483,76,60,77
793802483,60,89,56
793802483,53,81,82
793802483,64,90,85
793802483,50,57,98
793802483,91,84,78
793802483,67,100,85
793802483,99,56,89
793802483,86,100,89
793802483,89,86,84
793802483,73,53,55
793802483,88,98,94
793802483,67,61,85
793802483,84,70,60
793802483,82,60,68
793802483,51,73,52
793802483,72,75,50
793802483,90,78,75
793802483,59,99,78
793802483,92,51,88
793802483,82,88,51
793802483,81,85,64
793802483,57,87,94
793802483,57,52,86
793802483,83,98,79
793802483,60,98,72
793802483,96,84,50
793802483,88,55,62
793802483,67,63,66
793802483,67,93,81
793802483,87,79,65
793802483,76,93,95
793802483,87,53,81
793802483,81,97,78
793802483,87,87,91
793802483,98,92,51
793802483,60,63,58
793802483,95,65,91
793802483,81,70,52
793802483,83,85,96
793802483,66,94,91
793802483,77,89,80
793802483,84,89,96
793802483,56,54,92
793802483,61,88,56
793802483,66,77,94
793802483,54,55,79
793802483,98,90,99
793802483,57,60,56
793802483,95,65,71
793802483,70,92,85
793802483,58,64,53
793802483,80,71,90
793802483,71,65,72
793802483,87,100,73
793802483,88,74,72
793802483,85,91,76
793802483,87,94,95
793802483,90,88,95
793802483,54,82,68
793802483,85,53,64
793802483,85,88,57
793802483,75,78,52
793802483,100,100,97
793802483,76,76,86
793802483,90,88,96
793802483,95,59,70
793802483,50,97,98
793802483,64,50,97
793802483,74,88,88
793802483,66,90,62
793802483,54,64,80
793802483,87,69,74
793802483,63,63,78
793802483,94,81,78
793802483,81,58,64
793802483,59,66,99
793802483,90,67,81
793802483,66,67,73
793802483,82,94,65
793802483,89,95,94
793802483,66,99,83
793802483,74,84,94
793802483,59,54,71
793802483,55,63,97
793802483,66,62,86
793802483,88,89,82
793802483,58,91,95
793802483,64,90,100
793802483,83,61,61
793802483,66,94,50
793802483,79,99,62
793802483,85,100,61
793802483,60,56,54
793802483,77,73,81
793802483,91,56,59
793802483,83,63,95
793802483,63,76,54
793802483,83,81,86
793802483,82,79,68
793802483,58,85,83
793802483,99,64,66
793802483,90,87,61
793802483,62,83,92
793802483,78,67,74
793802483,53,66,60
793802483,60,71,87
793802483,55,61,69
793802483,57,66,70
793802483,98,91,85
793802483,96,54,98
793802483,71,71,65
793802483,73,64,66
793802483,94,100,67
793802483,51,81,94
793802483,86,97,70
793802483,78,99,89
793802483,64,85,97
793802483,91,94,73
793802483,99,60,81
793802483,56,78,52
793802483,86,82,86
793802483,94,72,93
793802483,77,55,98
793802483,98,69,89
793802483,65,72,82
793802483,99,61,85
793802483,98,83,98
793802483,84,56,64
793802483,78,89,58
793802483,71,85,63
793802483,82,61,67
793802483,99,64,62
793802483,81,63,75
793802483,72,53,88
793802483,72,80,99
793802483,85,60,100
793802483,74,74,67
793802483,99,67,79
793802483,81,86,99
793802483,71,78,50
793802483,95,91,68
793802483,87,53,87
793802483,63,83,92
793802483,100,82,51
793802483,51,78,75
793802483,76,66,98
793802483,66,63,82
793802483,72,67,64
793802483,67,93,89
793802483,92,87,61
793802483,97,85,74
793802483,88,87,58
793802483,59,91,83
793802483,60,66,52
793802483,84,58,54
793802483,66,91,85
793802483,84,61,60
793802483,59,92,70
793802483,61,84,55
793802483,58,74,81
793802483,78,78,60
793802483,89,93,91
793802483,54,93,61
793802483,70,69,64
793802483,51,86,86
793802483,59,51,80
793802483,83,53,89
793802483,50,85,68
793802483,99,54,99
793802483,72,75,64
793802483,67,78,92
793802483,90,53,83
793802483,63,78,52
793802483,97,55,100
793802483,57,68,74
793802483,88,58,58
793802483,71,54,89
793802483,77,96,70
793802483,81,77,92
793802483,79,96,61
793802483,76,89,64
793802483,59,75,88
793802483,59,96,73
793802483,81,74,80
793802483,50,74,68
793802483,83,65,74
793802483,84,62,69
793802483,69,91,78
793802483,97,74,82
793802483,100,59,65
793802483,96,65,74
793802483,55,55,66
793802483,66,89,91
793802483,69,95,70
793802483,74,65,84
793802483,91,56,62
793802483,70,56,82
793802483,90,94,56
793802483,78,64,64
793802483,59,89,77
793802483,91,80,90
793802483,58,55,66
793802483,58,74,81
793802483,77,69,98
793802483,84,92,59
793802483,61,88,76
793802483,84,62,58
793802483,54,56,91
793802483,87,89,64
793802483,68,82,94
793802483,80,56,62
793802483,76,73,56
793802483,59,64,88
793802483,56,55,78
793802483,84,54,94
793802483,88,64,80
793802483,74,57,100
793802483,60,61,61
793802483,73,68,54
793802483,98,77,75
793802483,100,75,90
793802483,53,92,50
793802483,80,85,75
793802483,66,55,52
793802483,70,79,51
793802483,59,100,69
793802483,72,95,92
793802483,54,90,88
793802483,59,62,100
793802483,92,95,70
793802483,59,81,87
793802483,54,60,71
793802483,83,54,91
793802483,85,63,73
793802483,72,86,79
793802483,59,76,93
793802483,51,95,63
793802483,79,64,64
793802483,89,94,95
793802483,78,72,69
793802483,81,66,53
793802483,79,60,54
793802483,87,73,64
793802483,90,61,60
793802483,69,64,79
793802483,87,63,73
793802483,59,72,100
793802483,74,78,67
793802483,50,65,89
793802483,59,97,91
793802483,64,61,65
793802483,62,67,86
793802483,75,87,97
793802483,68,86,61
793802483,63,82,95
793802483,68,87,78
793802483,62,57,84
793802483,52,85,53
793802483,66,77,66
793802483,57,58,63
793802483,87,62,78
793802483,75,68,65
793802483,60,96,90
793802483,51,84,58
793802483,93,91,88
793802483,93,86,80
793802483,89,63,71
793802483,54,52,75
793802483,65,88,70
793802483,98,58,72
793802483,69,87,100
793802483,70,52,73
793802483,58,96,56
793802483,62,94,67
793802483,59,93,90
793802483,57,75,67
793802483,100,96,51
793802483,71,71,91
793802483,90,79,77
793802483,96,58,80
793802483,61,84,64
793802483,53,60,82
793802483,92,97,70
793802483,90,96,95
793802483,80,53,63
793802483,55,70,76
793802483,86,75,80
793802483,59,50,51
793802483,93,100,59
793802483,59,52,56
793802483,50,50,65
793802483,82,72,71
793802483,96,53,81
793802483,81,81,53
793802483,75,74,100
793802483,66,74,86
793802483,76,85,53
793802483,76,59,70
793802483,61,74,66
793802483,96,64,80
793802483,52,85,100
793802483,69,58,59
793802483,59,91,60
793802483,77,65,73
793802483,72,54,89
793802483,80,93,63
793802483,80,96,82
793802483,97,92,73
793802483,74,54,83
793802483,87,78,73
793802483,65,63,67
793802483,100,52,51
793802483,80,100,85
793802483,51,63,82
793802483,71,83,80
793802483,70,72,57
793802483,72,61,98
793802483,50,72,56
793802483,85,61,90
793802483,53,89,99
793802483,85,94,82
793802483,98,89,63
793802483,78,68,93
793802483,88,72,96
793802483,54,69,69
793802483,74,83,96
793802483,89,86,51
793802483,56,58,89
793802483,68,65,75
793802483,90,95,66
793802483,57,100,76
793802483,88,77,84
793802483,67,71,99
793802483,93,77,95
793802483,63,63,94
793802483,77,55,70
793802483,78,69,79
793802483,63,88,59
793802483,89,67,73
793802483,86,87,98
793802483,51,68,82
793802483,76,78,89
793802483,100,61,65
793802483,71,61,77
793802483,85,65,95
793802483,62,85,82
793802483,59,76,89
793802483,91,86,92
793802483,63,94,51
793802483,79,58,87
793802483,81,96,98
793802483,93,58,66
793802483,89,78,64
793802483,76,100,77
793802483,57,74,57
793802483,99,70,91
793802483,98,68,70
793802483,92,91,97
793802483,84,67,93
793802483,75,61,95
793802483,53,69,74
793802483,98,100,55
793802483,52,94,67
793802483,63,54,81
793802483,81,79,62
793802483,59,57,88
793802483,81,60,93
793802483,87,89,54
793802483,84,60,80
793802483,78,86,60
793802483,100,74,79
793802483,52,50,82
793802483,89,51,93
793802483,57,74,51
793802483,90,84,92
793802483,51,78,81
793802483,75,73,75
793802483,92,71,74
793802483,66,84,63
793802483,73,91,80
793802483,72,92,91
793802483,52,60,74
793802483,60,72,66
793802483,52,73,91
793802483,99,59,74
793802483,59,61,89
793802483,55,86,52
793802483,95,57,57
793802483,96,84,86
793802483,69,87,73
793802483,85,61,72
793802483,61,64,92
793802483,59,97,52
793802483,78,77,69
793802483,78,82,74
793802483,75,100,68
793802483,84,63,84
793802483,59,57,100
793802483,80,87,57
793802483,70,91,96
793802483,76,98,66
793802483,84,61,92
793802483,88,70,80
793802483,100,85,53
793802483,66,63,87
793802483,99,83,75
793802483,95,94,70
793802483,100,58,70
793802483,65,55,54
793802483,70,51,70
793802483,75,100,58
793802483,89,50,64
793802483,54,54,82
793802483,70,80,93
793802483,90,92,66
793802483,85,56,83
793802483,54,81,64
793802483,63,51,90
793802483,92,55,66
793802483,99,50,74
793802483,70,76,88
793802483,82,73,83
793802483,75,96,62
793802483,57,73,99
793802483,84,77,58
793802483,67,100,75
793802483,61,68,60
793802483,90,79,61
793802483,99,80,56
793802483,89,81,61
793802483,61,63,90
793802483,77,66,98
793802483,94,87,60
793802483,54,68,73
793802483,91,64,51
793802483,58,55,100
793802483,62,81,88
793802483,87,76,74
793802483,81,63,97
793802483,71,57,50
793802483,97,58,83
793802483,78,69,86
793802483,53,94,79
793802483,65,95,67
793802483,65,82,61
793802483,68,91,58
793802483,95,56,83
793802483,92,60,91
793802483,83,91,55
793802483,55,91,54
793802483,86,78,57
793802483,55,100,54
793802483,71,85,72
793802483,76,68,66
793802483,84,58,56
793802483,87,79,55
793802483,62,63,60
793802483,90,89,99
793802483,87,58,68
793802483,100,90,91
793802483,81,81,85
793802483,62,53,81
793802483,86,59,69
793802483,97,56,53
793802483,72,56,70
793802483,74,57,68
793802483,87,84,94
793802483,70,80,67
793802483,89,86,91
793802483,50,77,94
793802483,73,76,98
793802483,66,50,54
793802483,86,53,54
793802483,81,59,76
793802483,59,79,76
793802483,90,53,70
793802483,93,63,95
793802483,87,51,94
793802483,68,98,53
793802483,87,61,53
793802483,81,65,80
793802483,59,56,100
793802483,74,89,64
793802483,52,53,59
793802483,58,64,78
793802483,79,64,79
793802483,99,55,88
793802483,73,51,87
793802483,66,98,72
793802483,84,98,84
793802483,89,86,83
793802483,56,55,92
793802483,94,57,56
793802483,58,100,64
793802483,50,86,69
793802483,71,65,61
793802483,61,72,84
793802483,52,72,92
793802483,78,84,76
793802483,88,82,92
793802483,61,65,96
793802483,52,71,56
793802483,62,76,91
793802483,58,59,55
793802483,81,96,56
793802483,80,71,95
793802483,53,77,73
793802483,68,58,67
793802483,51,59,61
793802483,96,65,66
793802483,65,58,89
793802483,98,55,55
793802483,51,92,81
793802483,61,50,77
793802483,96,67,79
793802483,56,73,56
793802483,78,54,59
793802483,87,82,52
793802483,95,53,90
793802483,83,53,79
793802483,63,55,52
793802483,76,72,72
793802483,97,50,79
793802483,94,87,52
793802483,99,99,67
793802483,50,88,95
793802483,99,78,60
793802483,69,89,83
793802483,62,81,100
793802483,95,85,85
793802483,77,59,66
793802483,66,96,95
793802483,63,85,75
793802483,63,89,74
793802483,80,98,71
793802483,65,97,82
793802483,62,74,72
793802483,95,96,82
793802483,78,57,91
793802483,82,66,73
793802483,75,83,86
793802483,52,82,94
793802483,77,56,54
793802483,74,99,68
793802483,72,83,85
793802483,86,62,89
793802483,56,52,56
793802483,55,99,76
793802483,51,54,99
793802483,93,67,51
793802483,96,62,86
793802483,84,89,97
793802483,79,86,73
793802483,52,71,62
793802483,59,93,92
793802483,91,94,74
793802483,53,53,52
793802483,85,65,86
793802483,53,55,73
793802483,94,67,69
793802483,89,84,93
793802483,78,72,63
793802483,54,87,53
793802483,63,85,94
793802483,66,89,93
793802483,76,93,73
793802483,82,53,62
793802483,53,70,69
793802483,84,69,94
793802483,93,68,60
793802483,50,69,54
793802483,83,77,90
793802483,81,67,74
793802483,58,99,72
793802483,85,54,86
793802483,98,93,73
793802483,65,60,77
793802483,64,99,96
793802483,100,52,63
793802483,62,59,90
793802483,64,52,92
793802483,50,75,53
793802483,72,100,78
793802483,72,73,57
793802483,97,68,60
793802483,86,81,98
793802483,56,82,90
793802483,94,62,84
793802483,76,100,87
793802483,86,71,96
793802483,64,84,76
793802483,67,96,60
793802483,91,86,74
793802483,80,66,85
793802483,76,68,64
793802483,53,96,59
793802483,80,52,69
793802483,74,75,76
793802483,89,63,97
793802483,54,80,82
793802483,88,80,69
793802483,74,68,77
793802483,57,92,55
793802483,73,54,55
793802483,60,69,67
793802483,91,77,58
793802483,97,86,55
793802483,71,57,73
793802483,66,67,82
793802483,99,100,76
793802483,83,50,63
793802483,75,56,79
793802483,96,87,85
793802483,62,65,81
793802483,51,60,56
793802483,52,52,52
793802483,50,56,85
793802483,86,78,57
793802483,53,100,50
793802483,64,90,98
793802483,84,65,82
793802483,98,73,88
793802483,53,72,57
793802483,83,54,70
793802483,60,81,94
793802483,64,58,98
793802483,82,58,61
793802483,67,57,50
793802483,85,100,66
793802483,90,80,71
793802483,51,85,77
793802483,97,54,90
793802483,89,80,72
793802483,100,62,55
793802483,67,79,50
793802483,76,71,57
793802483,75,99,80
793802483,88,79,66
793802483,58,52,55
793802483,97,81,97
793802483,99,61,90
793802483,58,80,62
793802483,57,60,90
793802483,99,54,96
793802483,71,51,84
793802483,68,95,76
793802483,54,88,76
793802483,96,55,63
793802483,58,57,100
793802483,57,83,76
793802483,86,55,60
793802483,98,94,100
793802483,98,80,86
793802483,88,80,50
793802483,94,75,83
793802483,68,53,61
793802483,87,98,82
793802483,87,88,98
793802483,50,90,61
793802483,69,73,100
793802483,51,59,63
793802483,94,77,56
793802483,79,86,99
793802483,65,58,55
793802483,56,54,59
793802483,65,58,72
793802483,57,85,98
793802483,91,56,51
793802483,62,63,90
793802483,86,96,87
793802483,67,70,70
793802483,80,81,78
793802483,86,71,82
793802483,70,56,67
793802483,95,97,79
793802483,85,53,54
793802483,78,57,87
793802483,67,95,74
793802483,50,79,82
793802483,92,50,69
793802483,50,79,91
793802483,57,90,98
793802483,93,62,84
793802483,55,84,71
793802483,90,76,80
793802483,72,57,98
793802483,52,56,89
793802483,62,71,50
793802483,100,94,97
793802483,62,51,62
793802483,99,87,66
793802483,96,97,97
793802483,63,76,89
793802483,73,67,80
793802483,74,88,92
793802483,74,70,91
793802483,66,58,89
793802483,85,100,61
793802483,90,70,58
793802483,64,93,51
793802483,87,95,92
793802483,99,100,76
793802483,96,69,57
793802483,56,61,51
793802483,92,75,73
793802483,55,62,65
793802483,95,82,97
793802483,62,71,76
793802483,74,70,88
793802483,58,94,67
793802483,75,56,72
793802483,71,98,62
793802483,63,72,98
793802483,58,75,61
793802483,71,88,50
793802483,66,98,76
793802483,82,68,64
793802483,87,69,96
793802483,68,85,71
793802483,90,59,76
793802483,84,53,65
793802483,69,98,61
793802483,55,88,52
793802483,53,73,96
793802483,98,71,77
793802483,70,72,65
793802483,98,73,83
793802483,61,100,80
793802483,50,60,100
793802483,96,93,76
793802483,50,95,70
793802483,75,59,97
793802483,71,51,82
793802483,98,71,88
793802483,92,96,56
793802483,93,81,93
793802483,59,60,97
793802483,66,85,57
793802483,65,96,88
793802483,100,67,62
793802483,72,100,97
793802483,53,56,85
793802483,73,80,61
793802483,58,73,76
793802483,82,51,69
793802483,89,82,53
793802483,74,86,83
793802483,96,89,78
793802483,68,76,77
793802483,50,69,56
793802483,92,98,59
793802483,92,83,83
793802483,99,62,59
793802483,70,77,73
793802483,93,94,82
793802483,68,64,57
793802483,99,94,69
793802483,80,54,65
793802483,53,54,57
793802483,73,70,64
793802483,75,77,93
793802483,79,71,72
793802483,53,60,73
793802483,79,54,52
793802483,72,68,88
793802483,77,83,66
793802483,100,96,57
793802483,68,68,68
793802483,73,82,67
793802483,56,57,71
793802483,69,85,53
793802483,88,88,67
793802483,59,59,88
793802483,84,94,97
793802483,80,66,85
793802483,95,76,89
793802483,89,83,82
793802483,54,54,70
793802483,78,73,88
793802483,78,85,60
793802483,97,95,79
793802483,72,65,79
793802483,62,91,74
793802483,84,94,77
793802483,56,81,90
793802483,97,61,77
793802483,93,61,68
793802483,100,73,59
793802483,97,68,68
793802483,79,66,54
793802483,93,51,51
793802483,56,81,66
793802483,59,84,88
793802483,51,98,53
793802483,69,72,84
793802483,90,57,89
793802483,86,82,96
793802483,75,71,57
793802483,67,56,99
793802483,99,82,74
793802483,94,77,51
793802483,55,70,52
793802483,85,64,75
793802483,78,65,99
793802483,58,71,64
793802483,97,59,51
793802483,96,92,83
793802483,65,61,68
793802483,64,54,96
793802483,80,72,51
793802483,52,51,86
793802483,53,80,57
793802483,77,83,62
793802483,50,73,100
793802483,100,85,66
793802483,53,69,86
793802483,59,56,84
793802483,51,91,53
793802483,96,84,72
793802483,66,56,82
793802483,72,67,90
793802483,70,72,87
793802483,95,56,90
793802483,95,58,61
793802483,55,76,57
793802483,83,99,70
793802483,81,65,85
793802483,65,66,78
793802483,69,96,63
793802483,73,97,63
793802483,93,66,65
793802483,52,90,94
793802483,53,66,100
793802483,79,98,65
793802483,92,82,55
793802483,85,100,85
793802483,89,69,64
793802483,89,67,52
793802483,97,61,76
793802483,61,51,62
793802483,57,99,78
793802483,68,77,77
793802483,53,80,85
793802483,76,78,80
793802483,86,82,88
793802483,69,86,88
793802483,82,62,97
793802483,92,94,78
793802483,56,100,64
793802483,58,60,79
793802483,92,63,64
793802483,56,64,80
793802483,65,54,73
793802483,98,63,64
793802483,89,75,83
793802483,71,95,71
793802483,66,71,94
793802483,58,99,60
793802483,96,75,60
793802483,81,53,76
793802483,89,67,92
793802483,60,78,95
793802483,95,82,60
793802483,96,72,74
793802483,100,92,87
793802483,66,83,64
793802483,70,50,75
793802483,63,61,64
793802483,53,56,55
793802483,75,66,61
793802483,99,69,74
793802483,56,78,69
793802483,66,96,94
793802483,86,64,59
793802483,83,51,92
793802483,73,89,78
793802483,64,52,63
793802483,68,83,97
793802483,65,78,62
793802483,92,77,87
793802483,95,62,96
793802483,79,61,93
793802483,97,60,58
793802483,69,56,60
793802483,64,53,58
793802483,63,84,62
793802483,90,68,99
793802483,76,63,58
793802483,72,58,59
793802483,68,51,77
793802483,83,66,98
793802483,81,69,54
793802483,75,67,82
793802483,64,50,73
793802483,65,100,82
793802483,61,100,94
793802483,55,79,90
793802483,66,58,98
793802483,51,50,75
793802483,58,92,82
793802483,82,83,88
793802483,55,73,100
793802483,68,67,95
793802483,88,61,53
793802483,81,55,96
793802483,81,68,85
793802483,84,62,80
793802483,56,66,99
793802483,78,68,86
793802483,72,84,96
793802483,64,86,53
793802483,70,75,65
793802483,86,66,78
793802483,58,74,89
793802483,95,94,54
793802483,62,89,81
793802483,82,52,61
793802483,78,63,58
793802483,64,96,85
793802483,74,51,67
793802483,96,86,62
793802483,61,100,63
793802483,74,89,88
793802483,84,66,52
793802483,82,76,60
793802483,94,79,93
793802483,62,92,87
793802483,55,74,80
793802483,83,50,71
793802483,56,52,59
793802483,79,82,82
793802483,92,93,74
793802483,56,56,64
793802483,56,83,63
793802483,73,71,77
793802483,92,54,79
793802483,80,78,79
793802483,83,80,67
793802483,57,68,78
793802483,65,80,96
793802483,70,95,88
793802483,68,94,97
793802483,54,55,75
793802483,52,76,60
793802483,64,64,66
793802483,96,99,66
793802483,89,84,77
793802483,90,59,57
793802483,62,65,80
793802483,88,96,57
793802483,90,94,76
793802483,75,96,100
793802483,52,70,59
793802483,66,55,73
793802483,58,50,67
793802483,81,91,77
793802483,57,72,62
793802483,71,94,63
793802483,51,98,82
793802483,56,54,86
793802483,55,90,69
793802483,62,99,90
793802483,59,51,51
793802483,78,67,61
793802483,83,54,64
793802483,81,61,86
793802483,88,71,78
793802483,83,58,99
793802483,66,81,73
793802483,98,66,91
793802483,54,86,72
793802483,67,64,87
793802483,78,78,75
793802483,84,79,70
793802483,74,55,55
793802483,69,55,67
793802483,96,70,51
793802483,52,58,57
793802483,58,52,98
793802483,73,79,96
793802483,75,89,68
793802483,91,99,68
793802483,87,98,77
793802483,98,68,78
793802483,57,61,93
793802483,82,63,50
793802483,77,99,67
793802483,89,82,84
793802483,90,78,58
793802483,54,81,69
793802483,70,99,51
793802483,69,58,78
793802483,60,92,92
793802483,52,91,65
793802483,74,61,96
793802483,60,52,51
793802483,59,64,53
793802483,72,74,90
793802483,62,83,53
793802483,69,60,90
793802483,95,87,51
793802483,64,52,59
793802483,74,53,99
793802483,100,53,87
793802483,89,57,89
793802483,58,87,84
793802483,51,71,52
793802483,91,62,64
793802483,50,71,50
793802483,63,72,96
793802483,63,84,78
793802483,76,51,84
793802483,55,59,73
793802483,70,73,81
793802483,60,52,62
793802483,72,50,76
793802483,75,83,98
793802483,94,64,55
793802483,51,66,79
793802483,70,54,92
793802483,67,75,70
793802483,98,70,87
793802483,99,67,78
793802483,81,88,97
793802483,66,92,62
793802483,55,67,65
793802483,82,68,87
793802483,56,67,96
793802483,99,68,60
793802483,57,54,97
793802483,56,91,64
793802483,97,100,71
793802483,71,82,75
793802483,98,87,93
793802483,94,98,97
793802483,73,90,83
793802483,75,97,53
793802483,92,88,54
793802483,52,99,58
793802483,67,98,98
793802483,65,80,51
793802483,95,100,74
793802483,79,93,93
793802483,62,57,81
793802483,66,77,62
793802483,92,70,93
793802483,91,97,64
793802483,69,53,73
793802483,52,61,73
793802483,62,95,91
793802483,73,82,88
793802483,61,64,83
793802483,80,65,94
793802483,64,64,100
793802483,60,63,77
793802483,90,85,59
793802483,63,86,95
793802483,86,95,97
793802483,84,73,85
793802483,77,79,71
793802483,60,100,54
793802483,66,74,91
793802483,90,68,82
793802483,71,76,53
793802483,100,65,60
793802483,54,91,93
793802483,96,77,79
793802483,56,72,98
793802483,83,80,54
793802483,82,52,75
793802483,88,76,70
793802483,93,97,66
793802483,77,61,95
793802483,67,61,84
793802483,93,55,59
793802483,71,63,68
793802483,79,67,97
793802483,80,56,96
793802483,61,56,51
793802483,88,70,90
793802483,87,73,77
793802483,69,99,77
793802483,61,62,81
793802483,64,59,99
793802483,62,60,77
793802483,50,71,82
793802483,86,53,62
793802483,52,53,69
793802483,96,86,62
793802483,87,98,79
793802483,89,69,87
793802483,51,77,52
793802483,91,61,53
793802483,71,60,58
793802483,92,53,95
793802483,74,99,85
793802483,98,72,100
793802483,86,94,51
793802483,71,53,59
793802483,99,85,88
793802483,68,80,100
793802483,97,89,66
793802483,63,65,64
793802483,76,76,89
793802483,66,69,82
793802483,81,50,81
793802483,74,66,94
793802483,89,80,50
793802483,54,52,54
793802483,92,74,86
793802483,53,94,62
793802483,96,74,98
793802483,50,93,74
793802483,65,93,76
793802483,63,79,80
793802483,69,94,77
793802483,61,91,75
793802483,52,64,76
793802483,63,93,72
793802483,70,52,51
793802483,72,93,84
793802483,67,79,79
793802483,83,100,75
793802483,82,68,66
793802483,92,51,61
793802483,87,67,60
793802483,83,90,91
793802483,56,62,78
793802483,51,99,74
793802483,85,52,68
793802483,80,53,100
793802483,51,72,62
793802483,92,73,76
793802483,66,72,85
793802483,100,70,80
793802483,91,89,82
793802483,82,94,71
793802483,91,94,100
793802483,86,87,93
793802483,80,87,72
793802483,63,81,96
793802483,54,55,66
793802483,97,80,50
793802483,96,52,78
793802483,55,62,95
793802483,88,70,65
793802483,80,50,68
793802483,98,76,82
793802483,69,60,63
793802483,75,66,93
793802483,57,74,78
